signal_date,execution_date,pre_trade_nav,end_nav,total_cost,buy_scale,attempted_order_count,executed_order_count,blocked_order_count,replacement_buy_count
2025-02-27,2025-02-28,1.0739132033932317,1.0732724045455238,0.0006407988477078867,1.0,70,70,0,0
2025-02-28,2025-03-03,1.0591791778995239,1.0582651516493258,0.00091402625019816,1.0,102,102,0,0
2025-03-03,2025-03-04,1.061180688900472,1.0605823245848254,0.0005983643156464323,1.0,66,66,0,0
2025-03-04,2025-03-05,1.0731941714813065,1.0726434676031251,0.0005507038781812133,1.0,60,60,0,0
2025-03-05,2025-03-06,1.0697809667923195,1.0691972340950944,0.000583732697224867,1.0,64,64,0,0
2025-03-06,2025-03-07,1.0775999889619174,1.0766317381025177,0.0009682508593988463,1.0,106,106,0,0
2025-03-07,2025-03-10,1.0842056346840159,1.0835384236350833,0.0006672110489323095,1.0,72,72,0,0
2025-03-10,2025-03-11,1.0852264580043873,1.0846534410046866,0.0005730169997005081,1.0,62,62,0,0
2025-03-11,2025-03-12,1.1052438498009227,1.1043589142915364,0.0008849355093856003,1.0,94,94,0,0
2025-03-12,2025-03-13,1.1031358501668038,1.1027782919481983,0.00035755821860552887,1.0,38,38,0,0
2025-03-13,2025-03-14,1.1054855143909539,1.104622478693001,0.0008630356979533868,1.0,92,92,0,0
2025-03-14,2025-03-17,1.1283976142016499,1.1277240953985441,0.0006735188031055266,1.0,70,70,0,0
2025-03-17,2025-03-18,1.1343994263901196,1.1338563686030132,0.0005430577871065749,1.0,56,56,0,0
2025-03-18,2025-03-19,1.1309041352639462,1.1303463172926063,0.000557817971340009,1.0,58,58,0,0
2025-03-19,2025-03-20,1.1295808895792157,1.128965991929069,0.0006148976501463342,1.0,64,64,0,0
2025-03-20,2025-03-21,1.1302278294404111,1.1297089511622156,0.000518878278195468,1.0,54,54,0,0
2025-03-21,2025-03-24,1.1159473109566842,1.1149633910872034,0.0009839198694813786,1.0,104,104,0,0
2025-03-24,2025-03-25,1.106440227658672,1.1057612302954432,0.0006789973632285668,1.0,72,72,0,0
2025-03-25,2025-03-26,1.1043512339148778,1.103672703982244,0.000678529932633425,1.0,72,72,0,0
2025-03-26,2025-03-27,1.108873691785264,1.1083260869421947,0.0005476048430694952,1.0,58,58,0,0
2025-03-27,2025-03-28,1.1105324360517494,1.1097186380012227,0.0008137980505261477,1.0,86,86,0,0
2025-03-28,2025-03-31,1.0923856434577834,1.0915851155335472,0.000800527924236064,1.0,86,86,0,0
2025-03-31,2025-04-01,1.1014892322784497,1.1005481692889274,0.0009410629895220783,1.0,102,101,1,0
2025-04-01,2025-04-02,1.109469923954779,1.1086298997754227,0.0008400241793563875,1.0,89,89,0,0
2025-04-02,2025-04-03,1.1001880807988378,1.0995727658487138,0.0006153149501238157,1.0,66,66,0,0
2025-04-03,2025-04-07,1.0157392921732387,1.0150495419126293,0.0006897502606097074,1.0,82,77,5,0
2025-04-07,2025-04-08,0.95620002280612,0.955416990038128,0.0007830327679917658,1.0,99,97,2,0
2025-04-08,2025-04-09,0.9417166143111426,0.9410392571006566,0.0006773572104858817,1.0,86,85,1,0
2025-04-09,2025-04-10,1.0205822356653178,1.0201692267573765,0.00041300890794112026,1.0,49,48,1,0
