signal_date,execution_date,pre_trade_nav,end_nav,total_cost,buy_scale,attempted_order_count,executed_order_count,blocked_order_count,replacement_buy_count
2025-03-14,2025-03-17,1.0667696955159167,1.0663144048502486,0.00045529066566831746,1.0,50,50,0,0
2025-03-17,2025-03-18,1.0711718681579365,1.0707530597035466,0.00041880845438982227,1.0,46,46,0,0
2025-03-18,2025-03-19,1.069685985068355,1.0693761385480949,0.000309846520260517,1.0,34,34,0,0
2025-03-19,2025-03-20,1.0676420655806833,1.0673166319049932,0.0003254336756902027,1.0,36,36,0,0
2025-03-20,2025-03-21,1.0666448497174663,1.0662649774622435,0.00037987225522274426,1.0,42,42,0,0
2025-03-21,2025-03-24,1.0536873031187832,1.0534525989461423,0.00023470417264079337,1.0,26,26,0,0
2025-03-24,2025-03-25,1.0540377937097876,1.0536235920508887,0.0004142016588987639,1.0,46,46,0,0
2025-03-25,2025-03-26,1.0533227677540689,1.0529819613034057,0.00034080645066326113,1.0,38,38,0,0
2025-03-26,2025-03-27,1.0550132238392842,1.054637131904164,0.00037609193512011844,1.0,42,42,0,0
2025-03-27,2025-03-28,1.0615733315893863,1.0610176572891514,0.0005556743002347905,1.0,62,62,0,0
2025-03-28,2025-03-31,1.0469506634088435,1.046558272903233,0.00039239050561052497,1.0,44,44,0,0
2025-03-31,2025-04-01,1.0440934541860216,1.043525200967128,0.0005682532188935013,1.0,64,64,0,0
2025-04-01,2025-04-02,1.0534633465458372,1.052978999325489,0.0004843472203483697,1.0,54,54,0,0
2025-04-02,2025-04-03,1.048379182084701,1.0480227517512803,0.00035643033342074926,1.0,40,40,0,0
2025-04-03,2025-04-07,1.0031389207203096,1.002689880166331,0.00044904055397856896,1.0,52,52,0,0
2025-04-07,2025-04-08,0.9412350858988859,0.9405515478234326,0.0006835380754534972,1.0,86,86,0,0
2025-04-08,2025-04-09,0.9497032979373022,0.9490732446731189,0.0006300532641829179,1.0,78,78,0,0
2025-04-09,2025-04-10,0.9846497273645264,0.9841497848400719,0.0004999425244546281,1.0,60,60,0,0
2025-04-10,2025-04-11,0.9809264725961977,0.9806245627737119,0.0003019098224859372,1.0,36,36,0,0
2025-04-11,2025-04-14,1.0066142623133199,1.0063573713179523,0.00025689099536746035,1.0,30,30,0,0
2025-04-14,2025-04-15,1.0076289776700507,1.0071674575690994,0.00046152010095122355,1.0,54,54,0,0
2025-04-15,2025-04-16,1.002783111558122,1.0023735085641718,0.0004096029939502743,1.0,48,48,0,0
2025-04-16,2025-04-17,0.9871244947143674,0.9869047033626132,0.00021979135175418524,1.0,26,26,0,0
2025-04-17,2025-04-18,0.9940020555588384,0.9937633281837168,0.0002387273751215628,1.0,28,28,0,0
2025-04-18,2025-04-21,0.996475136667315,0.9961031014786454,0.00037203518866962994,1.0,44,44,0,0
2025-04-21,2025-04-22,1.0154131845709202,1.0149484066790757,0.00046477789184480123,1.0,54,54,0,0
2025-04-22,2025-04-23,1.0200444123033345,1.0196266354910954,0.0004177768122387869,1.0,48,48,0,0
2025-04-23,2025-04-24,1.0222589718366841,1.021844432462298,0.0004145393743860849,1.0,48,48,0,0
2025-04-24,2025-04-25,1.0172766279842336,1.016861298027532,0.00041532995670171853,1.0,48,48,0,0
2025-04-25,2025-04-28,1.0141590151809927,1.0137957077397783,0.00036330744121446757,1.0,42,42,0,0
2025-04-28,2025-04-29,1.0016960283146004,1.001341698995569,0.0003543293190315118,1.0,42,42,0,0
2025-04-29,2025-04-30,1.0130469308386794,1.012633972508448,0.0004129583302311965,1.0,48,48,0,0
2025-04-30,2025-05-06,1.0221830204055724,1.0217981753676626,0.00038484503790988067,1.0,44,44,0,0
2025-05-06,2025-05-07,1.0524835112804127,1.051959981561708,0.0005235297187046257,1.0,58,58,0,0
2025-05-07,2025-05-08,1.0451103275558808,1.0447714499508751,0.00033887760500571313,1.0,38,38,0,0
2025-05-08,2025-05-09,1.0552753738002414,1.0547901994419624,0.00048517435827893294,1.0,54,54,0,0
2025-05-09,2025-05-12,1.0560728953312521,1.0555871471281137,0.0004857482031385134,1.0,54,54,0,0
2025-05-12,2025-05-13,1.0655975343539725,1.0652039380282081,0.0003935963257644909,1.0,44,44,0,0
2025-05-13,2025-05-14,1.059250710227138,1.0588373899869,0.00041332024023802214,1.0,46,46,0,0
2025-05-14,2025-05-15,1.0594680382625112,1.0590541907684803,0.0004138474940310162,1.0,46,46,0,0
2025-05-15,2025-05-16,1.0492357230761065,1.0487723237827062,0.00046339929339991366,1.0,52,52,0,0
2025-05-16,2025-05-19,1.054045974201263,1.0535958283088338,0.0004501458924289364,1.0,50,50,0,0
