signal_date,execution_date,pre_trade_nav,end_nav,total_cost,buy_scale,attempted_order_count,executed_order_count,blocked_order_count,replacement_buy_count
2024-09-05,2024-09-06,0.8090566252953999,0.8085494920495855,0.0005071332458142672,1.0,74,74,0,0
2024-09-06,2024-09-09,0.7875184853624329,0.7870235764915973,0.000494908870835697,1.0,74,74,0,0
2024-09-09,2024-09-10,0.7867036282178559,0.7863938713406444,0.0003097568772115935,1.0,46,46,0,0
2024-09-10,2024-09-11,0.7849670869647609,0.784686813879698,0.00028027308506291325,1.0,42,42,0,0
2024-09-11,2024-09-12,0.790797314418056,0.7903411237396212,0.0004561906784346514,1.0,68,68,0,0
2024-09-12,2024-09-13,0.7845348863250584,0.7840539266448612,0.0004809596801973397,1.0,72,72,0,0
2024-09-13,2024-09-18,0.7752582335440743,0.7749956070747246,0.0002626264693496906,1.0,40,40,0,0
2024-09-18,2024-09-19,0.7756580634648751,0.7753003410835593,0.0003577223813158033,1.0,54,54,0,0
2024-09-19,2024-09-20,0.7827918466082223,0.7818418205065765,0.0009500261016455038,1.0,144,144,0,0
2024-09-20,2024-09-23,0.7771431227177095,0.7768129284178767,0.0003301942998326623,1.0,50,50,0,0
2024-09-23,2024-09-24,0.7789449780008485,0.7786019333121527,0.0003430446886960138,1.0,52,52,0,0
2024-09-24,2024-09-25,0.8155006030137483,0.8149332786577358,0.0005673243560123758,0.9999301746244287,82,82,0,0
2024-09-25,2024-09-26,0.8137881754261607,0.8134824478408793,0.0003057275852812761,1.0,44,44,0,0
2024-09-26,2024-09-27,0.8571662913095202,0.8568007145938535,0.0003655767156665368,1.0,50,50,0,0
2024-09-27,2024-09-30,0.9172627468488915,0.9168251754815253,0.00043757136736620824,1.0,56,56,0,0
2024-09-30,2024-10-08,1.0793136585796277,1.078931865658419,0.0003817929212085467,1.0,50,37,13,0
2024-10-08,2024-10-09,1.0186655526309218,1.0180360837040905,0.0006294689268313467,1.0,77,77,0,0
2024-10-09,2024-10-10,0.9614608034275884,0.9608148693314357,0.0006459340961528624,1.0,80,80,0,0
2024-10-10,2024-10-11,0.9536269495060741,0.953332341728624,0.00029460777745006294,1.0,36,36,0,0
2024-10-11,2024-10-14,0.9140590630360416,0.9138268733757584,0.00023218966028318427,1.0,30,30,0,0
2024-10-14,2024-10-15,0.9261033181330275,0.9258195051674726,0.0002838129655550174,1.0,36,36,0,0
2024-10-15,2024-10-16,0.8978909776996804,0.8976597095450777,0.00023126815460281067,1.0,30,30,0,0
2024-10-16,2024-10-17,0.9126396741647507,0.9124684012738019,0.0001712728909488662,1.0,22,22,0,0
2024-10-17,2024-10-18,0.898926916159734,0.8986987035153561,0.0002282126443779033,1.0,30,30,0,0
2024-10-18,2024-10-21,0.937326903493255,0.9370084058085691,0.0003184976846857758,1.0,40,40,0,0
2024-10-21,2024-10-22,0.9381911169062439,0.9379524507151266,0.00023866619111743284,1.0,30,30,0,0
2024-10-22,2024-10-23,0.9517062404287064,0.9514128227673123,0.0002934176613940958,1.0,36,36,0,0
2024-10-23,2024-10-24,0.9565488236936452,0.9563350547795497,0.0002137689140955997,1.0,26,26,0,0
2024-10-24,2024-10-25,0.9569879035156459,0.9567740473551829,0.00021385616046294106,1.0,26,26,0,0
2024-10-25,2024-10-28,0.9827482906280753,0.9824574086674008,0.00029088196067441425,1.0,34,34,0,0
2024-10-28,2024-10-29,1.0011226433203995,1.0007997989619841,0.0003228443584152875,1.0,38,38,0,0
2024-10-29,2024-10-30,0.9726838422534809,0.9723848519034988,0.0002989903499822164,1.0,36,36,0,0
2024-10-30,2024-10-31,0.9753046095102913,0.9750049871836725,0.00029962232661906425,1.0,36,36,0,0
2024-10-31,2024-11-01,0.9836649937303399,0.9833275488389419,0.00033744489139824396,1.0,40,40,0,0
2024-11-01,2024-11-04,0.971318866271684,0.970937111440731,0.0003817548309527301,1.0,46,46,0,0
2024-11-04,2024-11-05,0.9947540595971501,0.9941159852271667,0.0006380743699831277,1.0,76,76,0,0
2024-11-05,2024-11-06,1.0256169900507321,1.0249377881882036,0.0006792018625288076,1.0,78,78,0,0
2024-11-06,2024-11-07,1.030719275099103,1.0302064658819643,0.000512809217138357,1.0,58,58,0,0
2024-11-07,2024-11-08,1.075914296910937,1.0755080731951887,0.00040622371574838687,1.0,44,44,0,0
2024-11-08,2024-11-11,1.0586388869823677,1.0583685082214853,0.00027037876088227016,1.0,30,30,0,0
2024-11-11,2024-11-12,1.0746425836024436,1.074333941282602,0.00030864231984151946,1.0,34,34,0,0
2024-11-12,2024-11-13,1.0690654807499957,1.0688427695531273,0.0002227111968684587,1.0,24,24,0,0
2024-11-13,2024-11-14,1.0706785793465583,1.0704608626421217,0.00021771670443665857,1.0,24,24,0,0
2024-11-14,2024-11-15,1.042380052047755,1.0420612182058935,0.00031883384186168033,1.0,36,36,0,0
2024-11-15,2024-11-18,1.0420194852656575,1.0415076993989827,0.0005117858666742049,1.0,58,58,0,0
2024-11-18,2024-11-19,1.034778920164253,1.0342165641805405,0.0005623559837126363,1.0,64,64,0,0
2024-11-19,2024-11-20,1.0554164257490344,1.0548934967453043,0.0005229290037303362,1.0,58,58,0,0
2024-11-20,2024-11-21,1.0705769925306767,1.0701386779979738,0.0004383145327026736,1.0,48,48,0,0
2024-11-21,2024-11-22,1.0699893215695089,1.0698256325965108,0.0001636889729981366,1.0,18,18,0,0
2024-11-22,2024-11-25,1.0336554468696015,1.0329568427906164,0.0006986040789853235,1.0,80,80,0,0
2024-11-25,2024-11-26,1.0404623447407126,1.0400208381004123,0.00044150664030025307,1.0,50,50,0,0
2024-11-26,2024-11-27,1.0308627896179792,1.0303539652761036,0.0005088243418755142,1.0,58,58,0,0
2024-11-27,2024-11-28,1.0459432051136373,1.0455527653275791,0.00039043978605806013,1.0,44,44,0,0
2024-11-28,2024-11-29,1.0446346560731659,1.044190724532984,0.00044393154018174553,1.0,50,50,0,0
2024-11-29,2024-12-02,1.0632221489712328,1.0627344368716232,0.0004877120996094313,1.0,54,54,0,0
2024-12-02,2024-12-03,1.083324133020591,1.0830090279284452,0.00031510509214586113,1.0,34,34,0,0
2024-12-03,2024-12-04,1.0815766782915845,1.0813363191447432,0.00024035914684132544,1.0,26,26,0,0
2024-12-04,2024-12-05,1.0652080365941017,1.064917724294954,0.0002903122991476644,1.0,32,32,0,0
2024-12-05,2024-12-06,1.0754696048245995,1.0751381565942832,0.0003314482303162518,1.0,36,36,0,0
2024-12-06,2024-12-09,1.0921957300412715,1.0918781956166128,0.00031753442465871933,1.0,34,34,0,0
2024-12-09,2024-12-10,1.1158417251395973,1.1155201246424413,0.0003216004971558546,1.0,34,34,0,0
2024-12-10,2024-12-11,1.0943914583033467,1.0939673726137922,0.000424085689554257,1.0,46,46,0,0
2024-12-11,2024-12-12,1.1103579894915372,1.1100567678002033,0.00030122169133390436,1.0,32,32,0,0
2024-12-12,2024-12-13,1.1229746017837163,1.122607284966037,0.00036731681767929533,1.0,38,38,0,0
